GSM2807157_BH160152-1_PSA10.4_HG-U133_Plus_2_.CEL GSM2807158_BH160152-1_PSA10.91_HG-U133_Plus_2_.CEL GSM2807159_BH160152-1_PSA6.17_HG-U133_Plus_2_.CEL GSM2807160_BH160152-1_PSA8.9_HG-U133_Plus_2_.CEL GSM2807161_BH160152-1_PSA17.23_HG-U133_Plus_2_.CEL GSM2807162_BH160152-1_PSA41.74_HG-U133_Plus_2_.CEL GSM2807163_BH160152-1_PSA435.9_HG-U133_Plus_2_.CEL GSM2807164_BH160152-1_PSA94.89_HG-U133_Plus_2_.CEL
FLVCR1 7.80989143351817 7.7032607242949 8.05585707678084 8.26760671085066 8.38436492234183 8.17926888441331 8.08274013128086 7.52659086994492
FLVCR1-DT 6.951984275307 6.44604848201529 5.89171088562433 6.19286126594599 5.92354753140815 5.4245776516525 5.92365273462805 6.4421198235623
FLVCR2 3.9785753600136 4.19738426468636 4.92041074708355 4.70725470218018 4.96223008783752 4.32275330976289 4.1614757846104 3.77266742131032
FLYWCH1 4.64542034784494 4.38979690744035 4.84548067014231 4.98586436120983 3.5979611772991 3.930426843152 4.62272917972661 4.43150594741655
FLYWCH2 4.95491129115201 5.56414639920927 5.51736286475878 5.23935218813009 4.69469441773738 5.25464935539792 5.85004781462205 4.97572407486735
FMC1 9.44701076433561 9.43401523873557 9.24005979562355 9.15013109976247 8.80387858855017 9.23824344653742 9.58996517699463 9.02833866930639
FMN1 3.24001261305626 3.62498598656237 4.24323711416772 3.4528100523634 3.56410918132627 3.19501275038698 3.19316977832865 3.14961505873176
FMN2 3.79718352059867 3.33020683920464 2.87604035496139 3.24878153319356 1.66672027098542 2.74387459040635 1.67397871949781 3.21503412020489
FMNL1 2.92716397646962 2.7947786399329 3.56662339345943 2.47535688298727 3.80142353241938 3.46890733866013 3.72346871139596 3.10976048389962
FMNL2 4.62001097455242 5.23963972529866 4.52756083470993 5.27735138821426 5.19421304852573 5.1756442816012 4.84309649038513 5.35826756215586
FMNL3 2.45880508418231 3.78148214631411 3.56591340278464 2.84858486670638 4.20726721110723 3.28684241342721 3.24571382505721 4.31802955904482
FMO1 3.15849087458026 4.59323286999897 4.47001545764182 4.44147837024994 7.65113362274968 4.49234177499394 2.02235819377297 5.0753378336741
FMO2 5.79394174849742 5.02142340265964 5.45497872373858 5.49490731846618 6.22197708308188 6.98539733960581 4.25437191358576 4.56242147967471
FMO3 2.47088601932778 2.4803443373728 3.38125925082191 1.83177122457896 5.44887754474379 3.81393087038008 3.56640196955989 4.87893009767229
FMO4 6.58071720130229 6.75893253003583 7.00923145294202 6.60811477952658 4.71290410928284 6.51015717255713 5.42643063973102 6.58770025943523
FMO5 4.99906081738106 5.08266831421747 5.56907638924972 5.39477756944321 2.64065342034952 6.96094580608065 4.16208785320609 6.88601561644696
FMO6P 2.78998832865276 0.918165336976816 3.51611181331895 2.77756440408997 0.614900608531225 0.910378870167869 3.27833071733114 3.19827810633691
FMO9P 2.87469449636626 3.6952097993432 3.65232486330737 1.44457552384691 1.22814251864752 1.18816645794057 1.73141622736082 2.30054433871028
FMOD 7.57548429627446 7.5954427703817 8.0967120794844 7.61147175279682 6.48999735415982 8.08053503878106 6.393525958313 9.93036774743895
FMR1 9.09184390326794 8.82462262147114 9.11197357376093 9.09134716343863 8.83753392274364 9.00388261633016 8.71766539330439 8.34600100572722
FMR1NB 1.74072554163274 1.06247370638327 2.43245878534945 0.9058246386128 1.77321099624776 0.315537317700404 1.29892728188415 0.395329199326996
FN1 7.11937875980748 6.75682116301972 7.47640760189563 6.17853457676892 8.92405682374218 7.36587120515222 10.6334017065399 8.64438379965434
FN3K 1.73950321970799 1.10984686649117 0.802818945645947 0.940683035273456 0.77494939733026 0.799069773500547 0.907650656208522 0.892399812040079
FN3KRP 7.46877858619293 8.04534935179779 7.6782324083934 7.83492809694472 7.33076470719289 7.6522410214817 7.53581213336929 7.6115781190313
FNBP1 7.11299762634473 6.89191997927352 7.50426039878761 7.45327401925329 6.82455107421571 7.44541896663937 7.80787852346963 7.22757534620866
FNBP1L 9.788080184455 9.41175858119997 9.82600440586086 9.82423605563814 10.0566764918463 9.65660832166399 9.97317837626543 9.74953290818715
FNBP4 6.27203668394218 6.28623093155219 6.32535970998084 6.84358693844757 6.22270392873374 6.86871878159823 6.34367559107605 6.34295361778221
FNDC1 4.41523699275622 1.44821319806938 2.82290422270624 1.38996166335797 7.63954803529082 4.12981119413526 3.56895500187267 5.66409122392761
FNDC1-AS1 2.88602305845564 3.02840628529441 3.0677855171607 1.89524922586264 4.3881480300897 0.868457326507857 3.24063264808345 2.92233757183179
FNDC10 5.27363890347193 4.90901122410324 5.39321363499952 4.53057931010919 5.53254405774619 4.97777746744795 6.28000941265874 5.19407913624982
FNDC11 1.38340101297292 1.44175024341483 1.16253466056414 3.27842714213894 1.26339234462689 2.92383920009367 1.26227821270364 1.37054507550009
FNDC3A 5.12359484822439 5.19386941719187 5.68712487363199 5.52984453057873 5.80376409459987 3.93659991374756 5.37798229369978 5.61084571836208
FNDC3B 6.4855223617172 6.61553613050193 6.49031136091414 6.60126373177562 6.87117309310452 6.8083356338803 6.26521799371406 7.30933759346251
FNDC4 6.42966291321935 6.07122108964641 6.82672711907377 5.85712168383143 3.70067692210699 4.39207347296465 5.58462847404349 3.59154610536144
FNDC5 2.38921208608777 3.36997907371619 2.31409348203276 2.87234360630392 3.03368671196698 2.10383914737236 2.98890166530815 3.27714949948771
FNDC7 2.37048783802238 2.6037038879791 2.59955836715078 2.55226390645201 2.43968133468733 2.72681514639699 2.69908198752907 2.36380161763004
FNDC8 2.03919381171612 1.90035692563739 1.99030556543897 2.06729683733411 2.62077438870932 1.71733412057814 2.0955851747286 3.84471806370554
FNDC9 2.69046096305451 3.41211301635926 2.647187850488 3.45703452710087 3.07795490568465 2.37639603396238 3.59165246921715 2.97669334186478
FNIP1 5.16888929362148 5.41752958592147 5.15882780984008 5.33925743248553 5.86236153246105 5.42397050486557 5.65600989630548 5.17495799566018
FNIP2 7.33362310687336 7.03565695365507 7.43364077945543 7.43324112847483 7.44818572675277 7.8941479063627 8.50903388306615 8.82991195461073
FNTA 8.44362039431725 8.54949896699629 8.51802198994476 8.54594392906628 8.59101935475365 8.96739549160993 8.31686055065878 8.30481026295451
FNTB 5.27078956774942 4.33030587917233 5.19936564950018 5.73809225962049 4.77260192583384 5.71755691134113 5.17594339925549 5.2877365820663
FOCAD 5.32132961778477 4.96715501005676 6.13046046924133 5.90455879544317 6.32523244946718 6.48528615102506 6.14543329941548 6.33288163539113
FOLH1 8.19028695144175 9.03583007283502 9.30006990491171 8.91101740779699 8.35166048485227 8.98660754298061 9.51020589698485 7.02557550745352
FOLH1B 10.588735306767 11.074682743062 11.6250786939139 11.1399509798468 10.5572841912132 11.1196069423229 10.6563131260635 9.09462795831907
FOLR1 7.30293807359801 7.62177305259088 6.96242010626419 7.15978776642614 6.22850644623769 6.66883120738932 6.58307470476022 5.80925664324839
FOLR2 2.20103042215921 2.74838265990627 2.74127818513663 3.5507910314334 4.69918076366155 3.0232665510976 3.77215695153963 4.09131729138421
FOLR3 1.23865070352859 2.56294331765003 1.04340815589955 0.85217753019333 1.94593765380388 1.01390222812926 1.10233041444986 3.72806133377763
FOS 5.17777993944008 5.38365365808213 6.58018903966204 5.94849548859589 6.10373273281897 5.70244654569663 5.37556376086637 5.66678464494059
FOSB 1.31894024648193 1.5701078052792 1.68085680659135 3.55340520030183 1.67691346317141 1.21323640914892 1.67060859901008 1.7578346601432
FOSL1 3.56627948939179 2.95618378869101 2.961082760504 2.80833441466851 1.47427180121395 3.09416818014836 1.7519539229485 3.07579476721652
FOSL2 5.25285477903357 4.90550013842259 5.15750343511012 5.13067269190889 5.7329231520498 5.24606894194793 5.1187977886203 5.1590858841966
FOSL2-AS1 1.17300181368394 2.06120929016653 1.16658221958581 2.3627940816296 1.31439124544423 1.63365018817458 1.45317034643337 3.5253110857972
FOXA1 9.23934564390026 9.06424533259869 9.31269550990872 9.3860700976891 9.40121061693836 9.44320600035348 9.22523649754076 8.75569040765192
FOXA2 2.00998798831062 2.10975068482622 2.45935015325478 1.54421225078674 2.49325499802766 1.73631428344328 2.27897753024714 3.10159798614026
FOXA3 3.97231086157114 4.00974062132395 4.02009294250996 4.12669156935157 3.37696666139561 3.31247507818045 2.83760217800564 4.23857871875481
FOXB1 1.87208295133674 0.751238264936658 1.64237095490822 0.819295536977301 1.09565631959183 0.597258175093822 0.608547652918538 0.861477407728996
FOXC1 5.75793835154504 6.47339534014953 6.28402113053255 6.4763174783745 4.67057710040678 7.16280008870786 5.94162350898084 7.03860505684646
FOXC2 2.39227251224988 2.86662221395513 3.78325772207126 3.27313976219178 2.63761664660178 3.87396514748326 3.9193044248401 2.28487461457805
FOXCUT 4.14461955625138 4.3958887909132 4.0925963239938 3.81836221330589 4.48914267945049 3.59112727621024 3.85898756014983 4.3445210544688
FOXD1 2.66480032788739 4.75154339709119 4.86909625560523 5.0471173265058 4.55753801365115 6.10193478977016 5.31116153480275 5.0077165992325
FOXD2 0.961649057181203 3.02666071070934 2.66090954004607 2.98908320601308 1.0120153152202 2.60656977708294 1.17087752462783 4.08989076140231
FOXD2-AS1 1.31422814278914 2.40296923851213 1.59768209951975 1.33488636448439 2.88937700788173 2.65957932049742 1.64459178647351 2.23601727776602
FOXD3 1.88646642911547 1.70043859659494 0.954512347216406 1.95989981746665 2.29504944041169 1.85076416504848 0.97304118916436 1.0338478310076
FOXD3-AS1 2.70372757558867 3.17354419075343 1.06734203267902 0.979438173151165 4.429991747243 0.736841568769005 1.08286377503413 4.0346416950846
FOXD4 1.45039420854618 3.39573219936352 3.98832875740277 4.1039308009574 2.82034282648729 3.83188995099402 2.8334836949503 2.89734380594962
FOXE1 0.871861354083191 2.1789392979544 0.702195935597097 0.998989145722462 0.482026309967369 1.45025780551526 1.8997455370157 0.72093358078942
FOXE3 1.70490766322987 1.65062491003134 2.88778611930505 1.66540012128856 1.69643718192369 1.65909539133752 1.53549162394712 1.26865185600831
FOXF1 7.33108910423203 7.39705095097085 7.38940313488367 7.26155884880385 7.21414107434155 6.46178349314639 5.68211833317752 7.57146336549579
FOXF2 5.48445573118667 6.04039281008771 5.76351610571827 5.85195926808983 5.85195926808983 5.56962311444935 5.89284513309277 6.81678662526743
FOXG1 2.62800170995189 1.60475766634876 1.615855101898 1.52386193923863 1.94073622729826 1.48318955454035 2.27837274359718 2.93254246787125
FOXH1 2.32773997794005 2.58660753376562 3.57110755544742 1.41566869687749 2.55496070093385 2.32474472754109 1.88552085115533 1.32525746551694
FOXI1 4.74202490166544 1.58840775962829 4.64386798947674 4.63626025975629 1.5747525500511 3.46985464321451 2.20069818034506 1.49502863354524
FOXJ1 1.95004358059035 3.16005866550535 1.44041535123962 1.18161430234398 4.26155272917213 2.64456529506458 2.03947390649166 3.52499808876404
FOXJ2 5.42165732950102 5.23222291022933 5.35250298113813 5.33287477414783 5.3591769482327 4.96821126035509 5.53524000414042 4.25348108218381
FOXJ3 6.96683510412099 6.64096160852397 6.98521562207231 7.13177948499796 7.41909587801825 7.0492872262754 6.91420595418067 7.47034328088369
FOXK1 3.4714760216003 3.49075764333839 3.27777113179252 3.02632194454003 4.08198122870982 3.71818875072682 3.76684548252801 3.50672476978861
FOXK2 5.47936964293671 5.4903810186695 5.25953053302027 5.24867288688868 5.63725092181228 5.29340829929519 5.37377996009688 5.26094659835662
FOXL1 0.90107806538599 1.0583065985092 0.831593641811333 1.06639006105911 0.714174912617037 0.885486191723931 1.16509024723464 0.878606846987151
FOXL2 4.76197689761702 4.45749323648757 4.31878376947286 4.44065385982276 6.66218564927234 4.68241564745153 4.84833566478575 3.99517223755951
FOXM1 2.76650024425869 4.21173457591001 2.22924926508813 3.57538795856061 4.90236520086928 4.74636760757154 6.75270166474199 5.3454487987922
FOXN1 2.22898266678737 3.67822148530605 2.48645566002399 2.49672153045399 0.823532742071162 2.00434974249731 1.4123176514118 1.20937341151124
FOXN2 5.89414331149545 5.91199019663804 6.0412791115206 6.04602121410481 5.30827015377897 5.6425602815953 6.49916079328248 5.86854111762162
FOXN3 6.16480761516671 5.7397516025713 5.8171064439409 5.71894938524083 5.23598404696233 5.69222645871463 5.35514285929452 5.40789225520989
FOXN3-AS1 4.73716418254872 4.69006018783812 4.58982022289613 3.48621059338649 3.98196226743217 3.52211735435472 4.708094632971 4.27250111014251
FOXN3-AS2 0.975867395300338 0.80272437419344 0.849093771855508 0.812372134563314 0.763368036814462 0.617231303106976 2.12435905059013 0.6374308614075
FOXN4 1.81032110695875 2.27720216460347 2.28852530092005 2.72694992085737 1.31283453937306 2.06723744165205 2.30084684123994 2.53817980583838
FOXO1 5.39195833997319 5.48826345721372 4.66867055886339 5.16915637147843 5.26663841823977 5.10123600281336 5.13893950607107 4.69171442999091
FOXO3 8.16576635921717 7.39362619058703 7.50315930338376 8.18550329712571 8.47032826488741 8.39240829668589 7.5210275047809 8.25391519677403
FOXO4 4.81912775613691 5.31039571390271 4.79059530108783 4.96675941587175 4.15531949549158 4.77275822761099 5.16461640320118 4.24115614878592
FOXO6 6.29639040166843 6.32718827055101 5.90859660253171 6.006561618843 5.60733031374961 6.18747617048882 5.72489908026614 5.16460632772506
FOXP1 7.96142581174017 7.66360750745002 7.6702896606258 8.0610302299122 7.58093978224278 7.70092008976727 7.42310091486501 7.88478583198286
FOXP1-AS1 3.20024846407304 1.41010271673149 4.28883021553957 1.20966113234382 1.6528367394617 2.72324115008199 1.13582863136458 0.927172541803038
FOXP1-IT1 7.39007754668376 7.05559890447897 7.16741814583174 7.52762096386313 7.63196111462314 7.47788365159244 7.0062917953257 6.62320403387809
FOXP2 3.08566940350201 3.01998540922173 3.42406616781884 3.40256322133267 2.53795881852092 2.74692647888375 2.76019445176639 3.1374070298679
FOXP3 2.68246122065233 2.83621280576285 1.9756067132749 1.8112317493097 1.98839842537868 2.59975133111993 1.75166200207811 1.52191309791193
FOXP4 4.26956921085408 4.85354779268652 5.51401247191695 5.78435622533916 4.12422988095198 5.37219949701436 4.458073423006 4.7681009097258
FOXP4-AS1 1.33055238514819 4.11259806059963 3.39428400185564 4.47890989177136 5.22604451456216 5.36686141496238 6.30439732801573 5.09205001778924
FOXQ1 9.44223990426791 8.46786055686924 7.74305895716913 8.71108754073558 5.37555403202138 6.52690469183862 6.32651343342503 6.19459381865959
FOXR1 0.781688180980966 0.802196360154574 0.76650098253668 0.620944497025712 0.750969191290126 0.714672068449715 0.838576133179401 0.720683054125786
FOXR2 0.977783928482986 2.55991711373816 2.27242406695431 3.13794973161894 0.677091061192779 1.58189446339803 3.27747904143566 2.2578043128054
FOXRED1 6.22466671282856 6.41487411749868 6.21167096143772 6.2933184972485 6.48999735415982 6.04522010845057 6.45458778712686 6.97858613206213
FOXRED2 3.3830306334349 3.30489552489828 3.32734329375819 3.78307217794068 3.66842387953864 4.82304856828737 4.05317007971977 3.72912534397891
FOXS1 3.71071512973718 2.14250556732514 3.98132249144008 4.05515885536246 4.03386972249726 4.38565809563456 3.87567993549978 3.8081244089253
FPGS 6.65974914163891 6.88243596090484 6.38604372301789 6.68940655322595 6.62151678773813 6.58192495605373 6.84218612665692 6.59429364020504
FPGT 7.66189666034347 7.6732245342044 7.52017478105215 7.58990164046066 7.54485741801696 7.37466538231916 7.1828303361193 7.34838888193385
FPR1 3.3332254637489 4.21515266782952 2.81860901918759 2.59062079521129 4.33831203724205 2.85014224410667 2.95611122626713 3.21719092011612
FPR2 4.32093502274376 4.4907900447451 3.652144783687 4.04590196091632 4.32565408665927 3.69792119647265 4.61632799338511 3.85548100000891
FPR3 3.84123100311254 4.22956558633469 4.46080138330942 3.34671614194921 6.93444145795245 5.29984441290983 5.35366063449054 6.07529977320845
FRA10AC1 6.71035629252924 6.1830266728398 6.40339374243314 6.66875243525351 5.5711649804742 6.58343000370621 6.45388617815215 6.08423564027002
FRAS1 3.5551626198807 3.59619608164411 4.33201805830971 3.16414745744726 3.45761003751278 4.03907445003753 3.36412132312345 2.84635223059935
FRAT1 6.64622563796877 6.46245598045699 6.45954503554279 6.26919209288288 6.27366103703171 5.62441203279146 6.2750353224292 6.39231742277876
FRAT2 7.88567868117722 8.00676831051873 7.62994722406313 7.74649112917742 8.39253100587751 7.56735555421169 7.78229707752449 7.72141832586165
FREM1 3.46696721881504 2.77454487019053 4.16812963455166 3.92194212605051 2.65336116686326 4.26755306046184 2.66254422346353 4.73964502831949
FREM2 6.92111446955231 6.52306922416002 5.8826474917966 5.98021433459589 3.41836995024044 6.004532249404 4.50855980435859 5.95458365247073
FREM3 3.66887643054618 2.57045747071772 4.08852050056617 2.12392597922948 2.69035464023126 4.17263946158556 0.414747413883693 2.50550931406855
FRG1 8.39903314698137 8.62817291092168 8.30561504507545 8.23117497970514 8.77167267122583 8.51985015243079 8.65248329787891 8.57537223843354
FRG1BP 4.47725110275078 3.36706452561213 4.70112356648518 4.42099604205484 4.33112461521224 4.61346327090862 4.22004994480493 4.22862392035609
FRG1CP 7.09022631745507 7.24113587480766 7.30366861343047 7.29947441635123 6.78526396548187 7.21041678562007 6.78097871767404 7.47414853148012
